log_id,timestamp,cmdb_id,log_name,value
GiGFq38B8vQa58bZp2vd,1647850135,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[1]
HSGFq38B8vQa58bZp2vd,1647850135,cartservice-2,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/GetCart'
HyGFq38B8vQa58bZp2vd,1647850135,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
ICGFq38B8vQa58bZp2vd,1647850135,cartservice-2,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
IiGFq38B8vQa58bZp2vd,1647850135,cartservice-2,log_cartservice-service_application,     Request finished in 0.6273ms 200 application/grpc
JCGFq38B8vQa58bZp2vd,1647850136,cartservice-2,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/AddItem application/grpc 
JiGFq38B8vQa58bZp2vd,1647850136,cartservice-2,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/AddItem'
JyGFq38B8vQa58bZp2vd,1647850136,cartservice-2,log_cartservice-service_application,"ddItemAsync called with userId=a4efd764-93d7-4133-8f31-4ce2351d1855, productId=L9ECAV7KIM, quantity=10"
KCGFq38B8vQa58bZp2vd,1647850136,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
KiGFq38B8vQa58bZp2vd,1647850136,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
LCGFq38B8vQa58bZp2vd,1647850135,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
LiGFq38B8vQa58bZp2vd,1647850135,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
MCGFq38B8vQa58bZp2vd,1647850135,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
NSGFq38B8vQa58bZp2vd,1647850136,currencyservice-0,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
NiGFq38B8vQa58bZp2vd,1647850136,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
NyGFq38B8vQa58bZp2vd,1647850136,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
OSGFq38B8vQa58bZp2vd,1647850136,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
PSGFq38B8vQa58bZp2vd,1647850136,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
IiGFq38B8vQa58bZgV__,1647850125,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
IyGFq38B8vQa58bZgV__,1647850125,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
JCGFq38B8vQa58bZgV__,1647850124,frontend-2,log_frontend-service_application,"severity: debug, message: request started"
JiGFq38B8vQa58bZgV__,1647850124,frontend-2,log_frontend-service_application,"severity: warning, message: failed to retrieve ads"
KCGFq38B8vQa58bZgV__,1647850125,frontend-2,log_frontend-service_application,"severity: debug, message: request started"
KSGFq38B8vQa58bZgV__,1647850125,frontend-2,log_frontend-service_application,"severity: debug, message: view user cart"
KiGFq38B8vQa58bZgV__,1647850125,frontend-2,log_frontend-service_application,"severity: debug, message: request complete"
LCGFq38B8vQa58bZgV__,1647850126,frontend-0,log_frontend-service_application,"severity: debug, message: placing order"
LSGFq38B8vQa58bZgV__,1647850126,frontend-0,log_frontend-service_application,"severity: info, message: order placed"
LiGFq38B8vQa58bZgV__,1647850126,frontend-0,log_frontend-service_application,"severity: debug, message: request complete"
LyGFq38B8vQa58bZgV__,1647850124,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[1]
MCGFq38B8vQa58bZgV__,1647850124,cartservice-0,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/GetCart application/grpc 
MSGFq38B8vQa58bZgV__,1647850124,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
MyGFq38B8vQa58bZgV__,1647850124,cartservice-0,log_cartservice-service_application,etCartAsync called with userId=1d95dd57-8f79-4a0e-b5fd-57515af32d64
NCGFq38B8vQa58bZgV__,1647850124,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
OSGFq38B8vQa58bZgV__,1647850125,cartservice-0,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/GetCart application/grpc 
QiGFq38B8vQa58bZgV__,1647850126,cartservice-0,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/GetCart application/grpc 
QyGFq38B8vQa58bZgV__,1647850126,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
RCGFq38B8vQa58bZgV__,1647850126,cartservice-0,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/GetCart'
RSGFq38B8vQa58bZgV__,1647850126,cartservice-0,log_cartservice-service_application,etCartAsync called with userId=3daa548d-e4b1-45f7-9652-802bae704157
RyGFq38B8vQa58bZgV__,1647850126,cartservice-0,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
SCGFq38B8vQa58bZgV__,1647850126,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
SSGFq38B8vQa58bZgV__,1647850126,cartservice-0,log_cartservice-service_application,     Request finished in 0.6544ms 200 application/grpc
TSGFq38B8vQa58bZgV__,1647850125,frontend-1,log_frontend-service_application,"severity: debug, message: request complete"
TyGFq38B8vQa58bZgV__,1647850125,frontend-1,log_frontend-service_application,"severity: info, message: home"
UCGFq38B8vQa58bZgV__,1647850125,frontend-1,log_frontend-service_application,"severity: debug, message: request complete"
USGFq38B8vQa58bZgV__,1647850125,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[1]
UiGFq38B8vQa58bZgV__,1647850125,cartservice-1,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/GetCart application/grpc 
VSGFq38B8vQa58bZgl8e,1647850125,cartservice-1,log_cartservice-service_application,etCartAsync called with userId=08d83191-d3a1-4af6-8de2-18c97f2c54d5
VyGFq38B8vQa58bZgl8e,1647850125,cartservice-1,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
XiGFq38B8vQa58bZgl8e,1647850125,currencyservice-1,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
YSGFq38B8vQa58bZgl8e,1647850125,currencyservice-1,log_currencyservice-service_application,"severity: info, message: received conversion request"
ZCGFq38B8vQa58bZgl8e,1647850125,currencyservice-1,log_currencyservice-service_application,"severity: info, message: conversion request successful"
ZSGFq38B8vQa58bZgl8e,1647850126,currencyservice-1,log_currencyservice-service_application,"severity: info, message: received conversion request"
ZyGFq38B8vQa58bZgl8e,1647850126,currencyservice-1,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
aCGFq38B8vQa58bZgl8e,1647850126,currencyservice-1,log_currencyservice-service_application,"severity: info, message: received conversion request"
aiGFq38B8vQa58bZgl8e,1647850126,currencyservice-1,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
ayGFq38B8vQa58bZgl8e,1647850125,currencyservice-2,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
bSGFq38B8vQa58bZgl8e,1647850125,currencyservice-2,log_currencyservice-service_application,"severity: info, message: conversion request successful"
cSGFq38B8vQa58bZgl8e,1647850125,currencyservice-2,log_currencyservice-service_application,"severity: info, message: conversion request successful"
eCGFq38B8vQa58bZgl8e,1647850126,currencyservice-2,log_currencyservice-service_application,"severity: info, message: conversion request successful"
eSGFq38B8vQa58bZgl8e,1647850125,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[1]
eiGFq38B8vQa58bZgl8e,1647850125,cartservice-2,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/GetCart application/grpc 
fSGFq38B8vQa58bZgl8e,1647850125,cartservice-2,log_cartservice-service_application,etCartAsync called with userId=0d4a1671-2c30-4a83-a4f7-1f66bb95fd59
giGFq38B8vQa58bZgl8e,1647850126,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[1]
gyGFq38B8vQa58bZgl8e,1647850126,cartservice-2,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/EmptyCart application/grpc 
hiGFq38B8vQa58bZgl8v,1647850126,cartservice-2,log_cartservice-service_application,mptyCartAsync called with userId=3daa548d-e4b1-45f7-9652-802bae704157
iSGFq38B8vQa58bZgl8v,1647850126,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
iiGFq38B8vQa58bZgl8v,1647850126,cartservice-2,log_cartservice-service_application,     Request finished in 0.5711ms 200 application/grpc
iyGFq38B8vQa58bZgl8v,1647850126,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[1]
jSGFq38B8vQa58bZgl8v,1647850126,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
jiGFq38B8vQa58bZgl8v,1647850126,cartservice-2,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/GetCart'
jyGFq38B8vQa58bZgl8v,1647850126,cartservice-2,log_cartservice-service_application,etCartAsync called with userId=a04ff9de-51d7-4a03-93f9-520d0b2cdcf6
kSGFq38B8vQa58bZgl8v,1647850126,cartservice-2,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
kyGFq38B8vQa58bZgl8v,1647850126,cartservice-2,log_cartservice-service_application,     Request finished in 0.5912ms 200 application/grpc
lCGFq38B8vQa58bZgl8v,1647850125,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
lSGFq38B8vQa58bZgl8v,1647850125,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
lyGFq38B8vQa58bZgl8v,1647850125,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
mCGFq38B8vQa58bZgl8v,1647850125,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
miGFq38B8vQa58bZgl8v,1647850126,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
myGFq38B8vQa58bZgl8v,1647850126,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
nCGFq38B8vQa58bZgl8v,1647850126,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
oiGFq38B8vQa58bZgl8v,1647850126,frontend-0,log_frontend-service_application,"severity: debug, message: request started"
oyGFq38B8vQa58bZgl8v,1647850126,frontend-0,log_frontend-service_application,"severity: debug, message: serving product page"
pyGFq38B8vQa58bZgl8v,1647850127,frontend-0,log_frontend-service_application,"severity: debug, message: request started"
qCGFq38B8vQa58bZgl8v,1647850127,frontend-0,log_frontend-service_application,"severity: debug, message: serving product page"
qSGFq38B8vQa58bZgl8v,1647850127,frontend-0,log_frontend-service_application,"severity: debug, message: request complete"
qiGFq38B8vQa58bZgl8v,1647850127,frontend-0,log_frontend-service_application,"severity: debug, message: request started"
qyGFq38B8vQa58bZgl8v,1647850127,frontend-0,log_frontend-service_application,"severity: debug, message: serving product page"
rCGFq38B8vQa58bZgl8v,1647850127,frontend-0,log_frontend-service_application,"severity: debug, message: request complete"
ryGFq38B8vQa58bZgl8v,1647850127,frontend-0,log_frontend-service_application,"severity: warning, message: failed to retrieve ads"
tSGFq38B8vQa58bZgl8v,1647850126,cartservice-0,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/GetCart application/grpc 
uCGFq38B8vQa58bZgl9H,1647850126,cartservice-0,log_cartservice-service_application,etCartAsync called with userId=16017fff-c52f-4a84-bbf7-5e4fe7e86b1d
uSGFq38B8vQa58bZgl9H,1647850126,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
uiGFq38B8vQa58bZgl9H,1647850126,cartservice-0,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
uyGFq38B8vQa58bZgl9H,1647850126,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
vSGFq38B8vQa58bZgl9H,1647850127,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[1]
vyGFq38B8vQa58bZgl9H,1647850127,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
wCGFq38B8vQa58bZgl9H,1647850127,cartservice-0,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/GetCart'
wSGFq38B8vQa58bZgl9H,1647850127,cartservice-0,log_cartservice-service_application,etCartAsync called with userId=5ef527f5-f9b1-4dea-9618-fc7e96e5ab60
